ID,obs,FAC_sqkm,elev,d_slp20_m,ppt_sum_yr_m_0,ppt_yr_m_0,seg_slope_perc,STRAHLER,SumUpSlpLen_km
657,Dry,57.2474975585938,476.457214355469,0.0125978160498906,1882.85583496094,4.79243803024292,0.0162102848560506,6,230.065143439022
935,Wet,65.7742004394531,556.472045898438,0.0098185221354166,1606.94714355469,16.5067920684814,0.01048583984375,5,356.174337096177
1463,Wet,7.87057495117188,626.434448242188,0.0605166704610069,1057.03894042969,33.5204963684082,0.1821533203125,4,25.0032479186037
1485,Wet,5.48124980926514,970.472839355469,0.105889409478953,1199.66345214844,41.3062210083008,0.31477990848267,4,20.8978182428072
1494,Wet,9.03002452850342,875.613708496094,0.240301508236426,1342.22534179688,44.3276519775391,-0.0009063258306098,3,34.92804128282
1510,Wet,4.49132490158081,739.564147949219,0.338161484888878,1034.267578125,33.6397514343262,-0.0193522144021648,4,25.691611328429
2136,Dry,12.2000751495361,990.305114746094,0.0326233630960845,1295.72302246094,0.0,0.0345947265625,4,68.44518272976
2350,Dry,0.267699986696243,2676.25756835938,0.562060297855047,570.846984863281,0.288628995418549,0.532763671875,1,0.279056572300339
1,Wet,2.58687496185303,1906.06591796875,0.095513845146472,3445.42138671875,29.1566352844238,0.149169921875,1,0.285480189868782
3,Wet,6.49479961395264,66.0956726074219,0.0304207046105402,809.450073242187,19.1468620300293,0.0748042498049781,4,23.8879999888025
48,Wet,42.474422454834,600.2666015625,0.0084137129869629,1467.30639648438,30.6960067749023,0.0531494140625,4,99.0767128129587
114,Dry,10.9662246704102,889.22900390625,0.0029933401972848,2118.41088867188,44.3125686645508,0.01168212890625,4,24.6315450835158
115,Dry,10.9663743972778,889.170593261719,0.0148402930389039,3062.2998046875,24.9968204498291,-0.0131103515625,4,24.6365455132007
151,Wet,3.33367490768433,681.981384277344,0.763773724966795,3237.90844726563,29.7802810668945,0.0557174593960633,4,11.2696588664431
169,Wet,9.83892440795898,460.736602783203,0.0653288290378164,2122.90966796875,46.1781616210938,-0.023858642578125,4,31.13401953037
170,Wet,9.83899974822998,460.855895996094,0.0913878545864942,3006.65551757813,24.7193126678467,-0.0653288290378164,4,31.141105671264
171,Wet,9.83939933776855,461.424896240234,0.352253442878461,2122.74853515625,46.1749076843262,0.197915666381462,4,31.1553857760232
179,Wet,9.06627464294434,452.498229980469,0.0383160034483539,2027.18811035156,41.1206283569336,0.0046869992954395,4,28.2178249627565
180,Wet,9.06709957122803,452.194152832031,0.914957505187097,2027.24755859375,41.1237602233887,0.389784844721569,4,28.2324904623635
188,Wet,0.121324993669987,1399.06494140625,1.15338656372003,1976.96813964844,39.6333885192871,0.693883055914909,1,0.338381668998715
195,Wet,13.9464998245239,1489.623046875,0.154076119073758,1939.70288085938,39.9671974182129,0.21416015625,3,43.395087409959
214,Wet,6.48495006561279,1076.77307128906,0.0101236979166666,2425.82983398438,18.3443164825439,-0.0220947265625,3,17.464392244722
215,Wet,6.48664999008179,1076.88354492188,0.0724772135416666,1761.63916015625,35.006046295166,-0.0296630859375,3,17.469394443985
222,Wet,1.32859992980957,1659.18994140625,1.68805173118844,2730.83813476563,20.8719444274902,0.121435546875,2,5.79104133259247
223,Wet,20.7972240447998,1054.03698730469,0.0040568870513012,2092.54223632813,40.6351051330566,0.0518763642091929,4,67.0844706704291
224,Wet,0.0219249986112118,1456.82604980469,0.888051225556653,2098.93701171875,40.385570526123,0.706140033814585,1,0.0715101028651094
227,Wet,0.50392496585846,1752.19750976563,0.967626953125,1985.91357421875,38.9220428466797,0.120360070304989,1,1.40183798054792
230,Wet,5.58802509307861,1671.77844238281,0.01060791015625,2143.83251953125,41.2367248535156,0.0309359216848165,3,14.9528155761728
231,Wet,5.60715007781982,1671.86047363281,0.0474224201273387,3119.0517578125,25.2406806945801,-0.0169921875,3,14.9748997342513
232,Wet,5.6084246635437,1669.41394042969,0.270913738281153,3118.55200195313,25.2350177764893,2.4734408768055,3,15.0084740567304
234,Wet,0.0274499990046024,1696.46520996094,0.405921201077754,2156.88208007813,41.0696334838867,2.5575439453125,1,0.147599813006873
237,Wet,0.355949997901917,1566.86486816406,0.679387098425652,2969.07763671875,23.6394386291504,0.777783203125,2,1.09996986031234
247,Dry,0.0737499967217445,1910.03234863281,0.477376302083333,1919.79150390625,38.1856460571289,1.23115234375,1,0.0506381456047416
248,Dry,0.108874998986721,1587.60400390625,0.757780251159951,3082.48364257813,24.7516212463379,1.10732421875,1,0.575682554593964
250,Wet,0.0981249958276749,1705.36071777344,1.5525929746255,3146.80517578125,23.9021778106689,1.31253243621462,1,0.486999791005797
251,Dry,0.0983249992132187,1696.07971191406,0.37344970703125,2172.43041992188,41.8214225769043,2.38838435552141,1,0.505308777632961
252,Wet,0.0984499976038933,1679.19128417969,1.39510889728659,3146.22729492188,23.897066116333,0.37060546875,1,0.510641104548734
253,Wet,0.857824981212616,1551.16320800781,0.0094755397461349,3505.19995117188,27.6928367614746,0.0993678377331496,2,3.73810039167616
260,Dry,0.0367750003933907,2096.66040039063,1.412255859375,2179.29956054688,42.2749137878418,0.177978515625,1,0.253791050307301
262,Wet,0.18342499434948,2128.85400390625,0.316162109375,2149.95678710938,41.9633750915527,0.964330683768891,2,0.859392837817652
268,Dry,0.0265749990940094,2116.2060546875,0.700569661458333,2867.34838867188,22.1298217773438,1.402734375,1,0.270587380140879
269,Wet,1.46322500705719,1669.07312011719,0.49232356136695,3274.43798828125,27.0779838562012,0.042919921875,2,5.96758820606944
270,Dry,0.381874978542328,1710.42626953125,0.222093707475576,2244.83422851563,42.9543113708496,1.8817138671875,2,1.04921887897016
271,Dry,0.389874994754791,1698.33679199219,1.29488118489583,3292.14013671875,27.2997055053711,0.1082763671875,2,1.06675708431567
272,Dry,0.582974970340729,1637.68859863281,0.0945475260416666,3063.798828125,23.1457538604736,0.90107421875,2,1.65985714439365
275,Wet,0.416224986314774,1739.5849609375,0.934255858534338,2187.22192382813,42.1741371154785,1.9950439453125,2,2.39652511246825
276,Wet,0.416599988937378,1719.08032226563,1.50464896828993,3367.58813476563,26.9189529418945,0.105789803618614,2,2.41529190946983
278,Wet,0.512574970722199,2201.53686523438,0.0193603515625,3350.08813476563,27.9855804443359,-0.111624815632826,3,1.79581614010467
281,Dry,0.117074996232986,2059.87158203125,0.398551432291667,2434.66162109375,45.5618324279785,0.9859375,1,0.411300924256085
282,Dry,0.117424994707108,2053.58056640625,0.2064697265625,3590.4013671875,28.5111408233643,0.67548828125,1,0.422516763461298
284,Wet,0.0324249975383282,2387.38134765625,1.11079214172353,2312.63671875,44.0625228881836,1.20419921875,1,0.110021119908315
285,Wet,0.033025000244379,2367.95190429688,0.1277587890625,3386.38012695313,26.5235061645508,1.31311939008587,1,0.139763617194599
286,Wet,0.0392749980092049,2401.65942382813,0.3014892578125,2298.04321289063,43.8665618896484,1.130712890625,1,0.163964584755256
287,Wet,0.110024996101856,2377.15795898438,0.522560342413848,2285.5498046875,47.8168678283691,1.02930992998633,1,0.265561386281083
288,Wet,0.111599996685982,2363.57177734375,0.959122829970566,3274.35034179688,26.9631443023682,-0.004248046875,1,0.284300093161643
292,Wet,0.269824981689453,2325.46606445313,0.493798828125,3326.87939453125,27.8111763000488,0.0852464181247902,2,0.713858561856241
293,Wet,0.521499991416931,2895.6630859375,0.307848859073468,3331.77416992188,27.7412204742432,0.281982421875,2,2.54326157646938
294,Dry,0.0044249999336898,2524.71484375,0.394777076424349,2295.87841796875,48.1726417541504,0.49349009892978,1,0.007885215523707
296,Wet,0.137699991464615,2319.94677734375,0.715592447916667,2229.7734375,46.7551345825195,0.7171875,1,0.563005695790952
300,Wet,0.124249994754791,2330.4306640625,0.711083984375,2314.53564453125,48.534538269043,0.508203125,1,0.523012976673149
302,Wet,0.144500002264977,2254.35229492188,0.476036852934608,3314.68530273438,27.9716529846191,-0.0605253021355841,1,0.716569530431598
304,Dry,0.372474998235703,2985.314453125,0.2449462890625,3292.61352539063,27.0863304138184,0.934716796875,2,1.0328937943717
305,Dry,0.22657498717308,2535.01513671875,0.731689650791725,2282.33569335938,47.5669174194336,0.467387915008216,1,0.302330036937764
308,Dry,0.397624999284744,2013.84533691406,0.694901593515023,3293.94458007813,27.7635612487793,0.122880519281543,1,1.50244440957473
309,Dry,0.208599999547005,3131.78955078125,0.584975530581559,2267.70190429688,47.4916725158691,0.466144953869094,2,0.858672097848448
310,Wet,0.211125001311302,3125.56201171875,0.284448219828477,3264.67504882813,27.748815536499,0.8259765625,2,0.872811764391653
311,Dry,0.21204999089241,3117.99853515625,0.496125912428366,3265.70874023438,27.7512226104736,0.820703125,2,0.891832985007882
312,Wet,0.215324997901917,3105.2802734375,0.494346088527278,3267.61157226563,27.7562770843506,0.65107421875,2,0.91698659810983
313,Dry,0.0903499945998192,3073.34326171875,0.550390316139956,3219.04028320313,26.8038711547852,0.45447492984067,1,0.121647281038334
314,Dry,0.0929999947547913,3068.48510742188,0.659546106982838,3219.02099609375,26.8054046630859,0.999853515625,1,0.135977616296557
315,Dry,0.10402499884367,3192.04809570313,0.573184197236849,3191.22241210938,26.834062576294,0.57470703125,1,0.253521630824936
317,Dry,0.0883499979972839,3203.94799804688,0.525032552083333,2900.89086914063,22.5746459960938,0.44677734375,1,0.37457530892283
318,Dry,0.142649993300438,3106.22924804688,0.309716796875,2125.44091796875,43.6197242736816,0.96416015625,1,0.754399648240005
320,Dry,0.145799994468689,3083.83447265625,0.519868496437816,2796.02465820313,21.2717361450195,0.58095703125,1,0.802313619861697
322,Dry,0.225199997425079,3086.728515625,0.637535484274707,2906.76318359375,23.3365421295166,0.274560546875,1,0.703045619850709
323,Dry,0.24439999461174,3064.06201171875,0.384866693338744,2904.88403320313,23.3118686676025,0.570166015625,1,0.75127436856275
324,Wet,0.258625000715256,3026.31982421875,0.460994615653475,2899.69262695313,23.2428150177002,0.558124078164129,1,0.840802636718565
325,Wet,0.238150000572205,3056.11987304688,0.315028830492631,2842.755859375,22.4325466156006,0.805859375,1,0.541892759903796
329,Dry,0.232199996709824,3034.10864257813,0.362910125925343,2039.07543945313,39.6798553466797,0.777817459503959,1,0.445809765798937
330,Dry,0.232749998569489,3024.64013671875,0.729485096186967,2925.958984375,22.0670127868652,0.164588770838751,1,0.461084547432409
332,Dry,0.111800000071526,3068.25610351563,0.596414186588751,2297.91186523438,43.6268196105957,0.516864673684937,1,0.0079597396008156
336,Dry,0.21144999563694,3002.19384765625,0.4936767578125,3457.10083007813,27.5290470123291,0.142626953125,1,0.143898680084279
337,Dry,0.135324999690056,3038.79565429688,0.852252494818854,2333.90258789063,44.7088623046875,0.1423828125,1,0.456353059509913
338,Dry,0.135749995708466,3038.08374023438,0.57880682274256,3458.89282226563,27.5877647399902,0.686874136158193,1,0.464931509481123
339,Dry,0.259624987840652,3257.08837890625,0.665006930315723,2328.068359375,44.2577285766602,0.587158203125,1,0.675944616217052
343,Dry,0.211099997162819,3080.7763671875,0.0881984508302052,3460.89721679688,27.1322841644287,0.030078125,1,0.703727149531832
345,Wet,0.232374995946884,3133.95239257813,0.02998046875,3497.78735351563,27.4103698730469,-0.0070434464550251,1,0.321034049309795
347,Wet,0.305899977684021,3082.07568359375,0.0693986636009835,3542.27221679688,27.9415912628174,0.0264129242063444,1,0.936978902672787
349,Dry,0.0728750005364418,3094.34985351563,0.194364860107485,3573.80590820313,28.2565975189209,0.151675785671204,1,0.174148322247744
351,Dry,0.138499990105629,3084.17993164063,0.359016927083333,3580.01440429688,28.260311126709,0.0433655330760375,1,0.174869778465578
352,Dry,0.0828249976038933,3387.84252929688,0.3375,2486.73706054688,46.2495346069336,0.320458984375,1,0.340763964232586
353,Dry,0.174225002527237,3391.10498046875,0.518919793525259,2532.25634765625,48.1884307861328,0.5072265625,1,0.330414613815661
354,Dry,0.229574993252754,3369.33276367188,0.18421177376264,2521.36669921875,47.255672454834,0.361279296875,1,0.339402034968693
364,Wet,40.1876258850098,293.017608642578,0.0545654296875,2120.06103515625,44.6707611083984,0.0700891975671625,5,103.195349092335
369,Wet,14.2554244995117,652.417297363281,0.0019248634307237,3112.87329101563,25.2150344848633,0.0046869992954395,4,44.5943866853974
427,Wet,9.37447452545166,15.032844543457,0.0,1718.72900390625,31.0217685699463,0.0,3,26.4633186510784
2252,Wet,7.40012502670288,1217.47314453125,0.2129638671875,942.730102539062,33.3772392272949,0.012451171875,3,16.4260879466795
2253,Wet,5.04002475738525,1227.00024414063,0.0142077363541317,1036.67626953125,37.0278625488281,-0.070762468184187,3,12.4502215539867
2258,Wet,13.6541500091553,992.913879394531,0.0035400390625,1049.76025390625,37.1790008544922,-0.006396484375,3,26.2173194528957
1212,Wet,7.55167484283447,43.7103729248047,0.003934131346706,2403.85522460938,15.0842370986938,-0.0134544372558593,5,42.6978725075919
1369,Wet,29.8007736206055,101.356056213379,0.0006128488949838,1712.74096679688,0.0,0.0064748348922497,5,152.708497086731
1757,Wet,37.8478736877441,130.955917358398,0.0187889976360001,1232.55932617188,1.86484348773956,0.0115988127131619,5,132.029694670401
1758,Wet,24.5451488494873,131.469116210938,0.015760542896853,1221.10131835938,1.80368041992188,0.0110137939453125,4,84.3716437278297
1771,Wet,49.2348480224609,74.5114593505859,0.0238784790039062,1156.64575195313,2.10314226150513,0.0039835178173947,6,295.986637890942
1780,Wet,52.3192749023438,62.4816741943359,0.0104610501079498,1225.14404296875,3.39733338356018,0.0028030395507812,1,313.740792178831
1796,Wet,11.9130992889404,132.268341064453,0.0128377278645833,1466.01196289063,4.05667495727539,-0.0069000244140625,5,71.6187225597857
1812,Wet,17.8853988647461,151.599914550781,0.0158096313476562,1805.32897949219,8.60683441162109,0.0242462158203125,5,111.203313476036
1816,Wet,17.0387744903564,154.836578369141,0.0105525354590093,1904.49206542969,10.698413848877,0.006609704807519,5,107.411082946907
1870,Wet,7.48985004425049,6.35914754867554,0.0407032683835786,1848.21960449219,8.13542079925537,0.0088353157043457,5,38.3571511227303
2063,Wet,11.3824501037598,576.370422363281,0.0488339182861104,1646.72045898438,2.85491442680359,-0.0470339947713631,5,55.2843822883969
1127,Wet,0.241974994540215,651.704956054688,0.0154723327765063,3850.40966796875,17.3750019073486,-0.2830078125,2,1.98619927049953
1143,Wet,0.0291749984025955,532.40185546875,0.649196876628554,3342.52490234375,14.504506111145,0.82158004961055,2,0.385183620110033
456,Wet,10.0466747283936,35.6938362121582,0.0399993896484375,1018.26745605469,25.4640369415283,0.0553268432617187,1,23.5650449129722
458,Wet,5.02294969558716,51.0058860778809,0.25309873282353,944.65869140625,26.955020904541,-0.0561339376944149,2,7.41350409485039
